PolicyNumber,Premium,SumAssured,EscalationRate,EscalationCode,IssueAge,CurrentAge,BenefitEndAge,Gender,SmokerStatus,LivesType,PremiumEscalation,PremiumType,ContractType,BenefitType,ProductType,PolicyStatus,Duration,Commission,SubstandardPremium,STC,Currency
POL00544,4669.56,492128,0.006,B,23,61,77,Male,Smoker,Single,,Increasing,Short Term,,Whole Life,New,13,0.122,485.07,Standard,INR
POL00545,4685.14,175642,0.01,D,50,37,65,Unknown,Unknown,Single,,Mixed,Short Term,,Whole Life,New,2,0.15,319.21,Standard,EUR
POL00546,4055.9,468409,0.011,,42,54,69,Female,Non-Smoker,Single,,Level,Undefined,Main,Endowment,New,23,0.125,210.61,Error,USD
POL00547,1506.32,108368,0.005,B,47,57,72,,Non-Smoker,Joint,Yes,Increasing,Long Term,,Term,Unknown,16,0.082,330.47,Special,GBP
POL00548,4071.26,179377,0.026,,54,21,70,Female,Unknown,Joint,Yes,Increasing,Undefined,Rider,Other,Continuing,16,0.124,304.34,Error,GBP
POL00549,1912.94,94305,0.002,,44,60,80,Unknown,Unknown,,,Mixed,Long Term,Main,Term,New,14,0.097,122.22,Special,INR
POL00550,2387.61,175263,0.046,B,34,31,80,Other,Non-Smoker,Joint,,Increasing,Short Term,,Endowment,Unknown,5,0.116,139.64,Special,USD
POL00551,3422.61,447564,0.021,C,29,38,61,Female,Non-Smoker,Single,Yes,Level,Undefined,,Term,Terminated,5,0.127,312.24,Error,USD
POL00552,3181.68,170880,0.032,C,23,33,74,Other,Non-Smoker,Single,Yes,Level,Long Term,Main,Whole Life,Terminated,23,0.063,143.18,Error,EUR
POL00553,2105.93,279187,0.001,A,44,47,67,Unknown,Smoker,Single,,Mixed,Undefined,,Other,Terminated,6,0.133,304.64,Error,INR
POL00554,4861.68,497716,0.01,,36,55,68,Male,Non-Smoker,,,Increasing,Long Term,Rider,Other,Terminated,21,0.09,65.61,Error,EUR
POL00555,3266.75,154990,0.019,C,39,46,75,Unknown,Unknown,Joint,Yes,Mixed,Short Term,,Term,Continuing,21,0.084,492.56,Error,GBP
POL00556,4699.51,62265,0.015,,30,57,64,Other,Non-Smoker,Single,,Increasing,Short Term,,Other,Unknown,9,0.14,282.51,Error,EUR
POL00557,1484.12,252298,0.05,B,42,28,70,Female,Smoker,Single,,Increasing,Short Term,,ULIP,Terminated,27,0.129,374.07,Standard,INR
POL00558,4542.28,335224,0.045,B,24,38,67,Unknown,Smoker,Single,No,Mixed,Undefined,Main,Other,Continuing,8,0.057,456.08,Special,USD
POL00559,1010.64,340884,0.026,B,21,21,66,Female,Smoker,,,Mixed,Long Term,Main,Other,New,10,0.073,411.55,Special,GBP
POL00560,2413.84,95458,0.004,C,25,60,79,Other,Unknown,Joint,No,Increasing,Short Term,,Endowment,Terminated,1,0.124,72.53,Special,INR
POL00561,1774.46,297294,0.027,,33,40,74,,Non-Smoker,Single,No,Level,Short Term,,Other,New,20,0.139,295.35,Standard,INR
POL00562,1065.12,116828,0.021,A,59,29,62,,Non-Smoker,,,Increasing,Long Term,,Term,New,20,0.103,109.83,Error,INR
POL00563,2659.84,269490,0.025,,34,35,,,Unknown,Joint,,Level,Short Term,Main,Other,Terminated,5,0.081,396.51,Special,EUR
POL00564,1255.87,406554,0.001,,28,46,75,Other,Unknown,Single,Yes,Increasing,Short Term,Main,Endowment,Unknown,15,0.083,176.08,Standard,GBP
POL00565,2932.11,382536,0.04,B,21,61,75,,Non-Smoker,Joint,,Mixed,Short Term,Rider,Whole Life,New,16,0.093,23.22,Special,INR
POL00566,4914.39,426765,0.022,C,29,21,80,Unknown,Unknown,,,Mixed,Undefined,,Term,New,24,0.107,16.94,Standard,EUR
POL00567,1879.44,157075,0.022,A,49,26,63,,Non-Smoker,,,Level,Short Term,Main,Endowment,Unknown,9,0.052,105.69,Special,USD
POL00568,2344.47,214414,0.039,C,32,59,76,Unknown,Non-Smoker,,Yes,Mixed,Undefined,,Other,New,19,0.084,466.27,Error,USD
POL00569,4068.01,260035,0.008,D,42,24,74,Other,Non-Smoker,Single,,Increasing,Long Term,Main,Endowment,Terminated,23,0.073,342.27,Special,USD
POL00570,2714.7,327828,0.018,B,33,62,60,Unknown,Smoker,Single,Yes,Increasing,Short Term,Rider,Other,New,23,0.074,199.48,Special,INR
POL00571,2340.51,337117,0.009,,20,53,61,Male,Non-Smoker,Joint,No,Increasing,Undefined,Rider,Endowment,Continuing,21,0.054,405.2,Standard,EUR
POL00572,3100.28,213054,0.023,C,36,23,70,Female,Smoker,,Yes,Level,Long Term,,Other,Unknown,19,0.07,60.26,Error,INR
POL00573,1565.57,275586,0.018,D,39,22,78,Male,Smoker,Single,Yes,Increasing,Undefined,Rider,Endowment,Continuing,29,0.149,349.48,Special,INR
POL00574,1500.15,131628,0.02,B,29,24,76,Unknown,Smoker,Single,No,Increasing,Undefined,Rider,Term,New,30,0.084,260.48,Error,USD
POL00575,1909.22,329510,0.026,B,50,46,64,Other,Non-Smoker,Single,Yes,Level,Undefined,Main,Other,Terminated,22,0.055,395.92,Special,INR
POL00576,2781.68,324732,0.033,A,54,46,77,Female,Unknown,,No,Mixed,Long Term,Main,Term,Continuing,13,0.118,298.45,Error,USD
POL00577,1051.92,308590,0.031,A,52,54,60,,Non-Smoker,,,Increasing,Undefined,Main,ULIP,New,17,0.053,360.94,Standard,GBP
POL00578,2349.7,117580,0.028,A,42,47,,Unknown,Non-Smoker,,Yes,Increasing,Long Term,Rider,ULIP,Terminated,30,0.091,419.09,Error,INR
POL00579,4530.87,397707,0.025,C,43,32,73,Other,Smoker,,No,Level,Short Term,,Other,Unknown,7,0.051,483.81,Error,GBP
POL00580,4108.49,323416,0.034,A,42,63,72,,Smoker,Joint,,Mixed,Long Term,,Whole Life,Unknown,29,0.085,358.99,Error,EUR
POL00581,1515.01,407946,0.006,D,32,56,68,Male,Non-Smoker,Single,Yes,Mixed,Undefined,,Other,Terminated,9,0.136,10.08,Special,GBP
POL00582,3026.7,367089,0.026,A,46,30,75,,Smoker,Single,,Mixed,Long Term,,Endowment,Unknown,18,0.114,387.4,Standard,USD
POL00583,1440.97,413383,0.034,B,50,34,64,Female,Non-Smoker,Joint,,Level,Short Term,Main,Whole Life,Unknown,21,0.08,229.22,Error,GBP
POL00584,1434.64,361220,0.045,D,25,32,65,Male,Smoker,Joint,Yes,Mixed,Long Term,Rider,Other,Terminated,15,0.087,243.67,Special,GBP
POL00585,1048.62,342815,0.021,A,30,41,74,Other,Non-Smoker,Joint,,Increasing,Long Term,Main,Whole Life,Unknown,3,0.086,432.47,Error,USD
POL00586,2348.17,486392,0.018,C,35,29,74,,Unknown,Joint,,Increasing,Long Term,,Endowment,Unknown,27,0.123,81.16,Standard,EUR
POL00587,3896.77,415426,0.01,,47,56,71,,Non-Smoker,,No,Increasing,Undefined,Rider,ULIP,New,3,0.125,208.48,Special,INR
POL00588,1543.06,181543,0.043,C,59,53,67,Male,Unknown,Joint,,Level,Short Term,Rider,ULIP,Continuing,18,0.101,47.97,Standard,USD
POL00589,4730.62,107883,0.027,B,35,999,68,,Unknown,Joint,,Mixed,Undefined,,Term,Continuing,-1,0.083,41.21,Standard,INR
POL00590,4276.77,312129,0.03,B,56,21,79,,Non-Smoker,Single,Yes,Mixed,Short Term,Rider,Other,Terminated,19,0.055,253.42,Standard,INR
POL00591,3506.61,203671,0.005,A,52,55,61,Female,Smoker,Single,,Increasing,Undefined,Rider,Whole Life,Unknown,19,0.106,423.27,Special,EUR
POL00592,2802.3,166592,0.018,,39,65,74,Unknown,Smoker,Single,No,Mixed,Undefined,Main,Term,Continuing,4,0.073,396.82,Error,GBP
POL00593,4721.52,63064,0.012,D,54,57,68,Female,Smoker,Joint,Yes,Increasing,Short Term,,Other,Unknown,4,0.131,76.7,Error,INR
POL00594,4262.24,348535,0.049,,37,24,65,Unknown,Smoker,,,Mixed,Long Term,Main,Endowment,New,22,0.077,313.12,Error,INR
POL00595,2424.68,160147,0.023,C,33,21,74,,Smoker,Single,No,Mixed,Short Term,,Endowment,New,27,0.148,476.11,Standard,EUR
POL00596,3273.04,281945,0.04,C,27,63,61,Female,Smoker,Single,No,Mixed,Undefined,,Whole Life,Continuing,15,0.094,261.54,Error,USD
POL00597,4623.33,179965,0.009,,24,59,67,Male,Non-Smoker,Joint,No,Level,Undefined,Rider,Term,Continuing,15,0.13,335.97,Standard,INR
POL00598,2505.1,217506,0.045,A,39,64,66,Male,Unknown,,Yes,Increasing,Undefined,Rider,Whole Life,Unknown,12,0.089,410.68,Special,INR
POL00599,4220.71,131244,0.033,A,60,48,74,Female,Smoker,Single,Yes,Mixed,Long Term,Main,ULIP,Continuing,26,0.106,91.95,Error,USD
POL00600,1065.07,487863,0.01,C,22,38,74,Female,Non-Smoker,Joint,Yes,Increasing,Short Term,Rider,Whole Life,Continuing,27,0.148,326.88,Special,GBP
POL00601,2557.96,497678,0.043,B,48,56,64,Female,Smoker,Single,,Increasing,Short Term,Main,Other,Continuing,11,0.13,188.08,Special,INR
POL00602,4072.58,95072,0.031,C,58,49,65,Male,Smoker,Single,Yes,Mixed,Undefined,,ULIP,New,20,0.127,310.96,Standard,EUR
POL00603,1602.97,55398,0.004,A,24,57,80,Female,Unknown,Joint,No,Mixed,Long Term,,Term,New,24,0.106,392.19,Standard,USD
POL00604,3078.65,139004,0.037,,53,40,72,Male,Non-Smoker,Joint,Yes,Level,Long Term,Main,ULIP,Continuing,4,0.057,498.65,Standard,USD
POL00605,2326.72,414414,0.022,B,44,38,60,Male,Non-Smoker,Single,Yes,Increasing,Long Term,Main,Term,Continuing,5,0.086,375.17,Standard,EUR
POL00606,2710.16,116391,0.027,C,37,35,78,,Unknown,Single,,Level,Short Term,,Other,New,7,0.079,498.63,Error,INR
POL00607,4399.35,133671,0.002,D,30,49,63,Male,Smoker,Single,Yes,Level,Long Term,Main,ULIP,New,6,0.093,126.12,Error,USD
POL00608,2600.29,491971,0.033,,23,23,67,Male,Smoker,,Yes,Level,Short Term,Main,Other,Unknown,26,0.077,108.63,Special,GBP
POL00609,2871.29,139414,0.038,D,47,42,75,Female,Unknown,,,Level,Long Term,Main,Other,New,25,0.091,455.77,Special,GBP
POL00610,3100.11,325518,0.008,B,60,25,65,,Unknown,,Yes,Increasing,Long Term,,Whole Life,Continuing,2,0.065,323.02,Error,INR
POL00611,2846.91,443741,0.003,A,52,42,79,Male,Unknown,Single,,Level,Long Term,Rider,ULIP,Unknown,21,0.148,101.1,Special,EUR
POL00612,4116.88,403512,0.029,,22,57,73,Unknown,Unknown,Joint,No,Increasing,Undefined,Rider,ULIP,Unknown,9,0.108,45.03,Error,INR
POL00613,3436.53,348822,0.044,B,56,42,68,Male,Smoker,Joint,No,Level,Undefined,,Other,New,15,0.143,220.52,Standard,GBP
POL00614,3500.78,417850,0.037,,46,33,62,Female,Smoker,,Yes,Mixed,Short Term,,Term,Unknown,3,0.064,296.15,Standard,USD
POL00615,4014.54,332330,0.021,B,46,64,78,Female,Unknown,,,Increasing,Short Term,,ULIP,Terminated,22,0.104,322.13,Special,USD
POL00616,1318.6,227029,0.018,B,25,41,73,,Unknown,Single,Yes,Mixed,Long Term,Rider,Whole Life,Continuing,3,0.136,178.93,Standard,GBP
POL00617,4808.81,382665,0.032,B,42,56,78,Other,Unknown,,Yes,Mixed,Long Term,Rider,Whole Life,New,15,0.147,76.9,Standard,USD
POL00618,3619.91,194074,0.03,,55,22,66,,Non-Smoker,,No,Increasing,Undefined,Rider,Term,Unknown,2,0.133,494.2,Error,GBP
POL00619,1017.05,302824,0.013,D,55,60,74,Other,Smoker,Single,No,Mixed,Short Term,Main,Other,New,6,0.113,342.28,Special,EUR
POL00620,4153.46,351209,0.01,B,52,35,60,Other,Smoker,,,Mixed,Undefined,,Other,Continuing,7,0.128,75.86,Error,INR
POL00621,2431.87,126267,0.039,B,32,29,77,Female,Non-Smoker,Single,Yes,Level,Short Term,,ULIP,Continuing,2,1.28,4.66,Error,INR
POL00622,3714.45,454737,0.002,B,31,34,77,,Non-Smoker,,No,Level,Undefined,Main,Endowment,New,13,0.124,454.91,Special,INR
POL00623,4120.92,498783,0.034,A,54,33,69,Other,Smoker,Joint,,Level,Short Term,Main,Term,Terminated,14,0.147,245.62,Standard,EUR
POL00624,4302.35,52769,0.009,,27,24,72,Male,Non-Smoker,Single,,Level,Short Term,Rider,Endowment,Continuing,1,0.067,162.88,Standard,INR
POL00625,3296.56,121409,0.042,,50,22,,Other,Smoker,Single,No,Mixed,Short Term,,Term,New,19,0.14,233.16,Standard,GBP
POL00626,1135,450750,0.013,A,39,54,62,Unknown,Non-Smoker,Single,No,Mixed,Undefined,Rider,Other,Unknown,19,0.133,58.95,Standard,GBP
POL00627,2194.02,462822,0.037,D,52,26,70,Male,Unknown,Joint,,Increasing,Undefined,Rider,Endowment,Continuing,15,0.091,354.74,Error,USD
POL00628,2825.23,192915,0.031,B,30,29,64,Other,Non-Smoker,Single,,Mixed,Short Term,Main,ULIP,Unknown,27,0.099,171.85,Special,GBP
POL00629,4942.2,404621,0.049,B,28,25,78,Male,Unknown,,Yes,Increasing,Undefined,Main,Term,Terminated,3,0.086,397.09,Error,INR
POL00630,3975.95,180154,0.01,B,34,51,75,Female,Non-Smoker,Joint,Yes,Level,Undefined,Rider,Other,Continuing,27,0.122,342.53,Special,INR
POL00631,3474.28,75768,0.029,C,25,42,66,,Smoker,,Yes,Increasing,Short Term,,Endowment,Terminated,4,0.111,311.41,Standard,GBP
POL00632,3120.7,357500,0.048,B,51,28,64,,Non-Smoker,,Yes,Mixed,Long Term,Rider,Whole Life,New,22,0.065,346.18,Special,USD
POL00633,4822.49,201957,0.039,A,20,25,70,Female,Unknown,Single,No,Level,Long Term,,Term,Continuing,29,0.054,157.88,Special,INR
POL00634,3253.78,389804,0.024,B,43,55,63,Unknown,Unknown,Joint,No,Level,Long Term,,ULIP,Continuing,-1,0.122,139.96,Error,GBP
POL00635,1827.6,71152,0.015,,55,23,71,Female,Non-Smoker,Joint,Yes,Increasing,Short Term,Main,Endowment,Continuing,25,0.134,89.42,Special,EUR
POL00636,3916.78,454062,0.043,B,23,32,65,Unknown,Smoker,Joint,No,Mixed,Undefined,Main,Other,Continuing,14,0.074,63.76,Standard,INR
POL00637,3814.6,372768,0.049,D,47,45,73,Unknown,Non-Smoker,Joint,No,Increasing,Undefined,,Term,Unknown,27,0.088,246.5,Standard,EUR
POL00638,4309.21,371748,0.029,C,29,26,73,Unknown,Smoker,Joint,No,Level,Long Term,Rider,Term,Terminated,7,0.123,331.63,Special,GBP
POL00639,1384.8,458145,0.019,A,39,31,63,Male,Unknown,Joint,No,Mixed,Short Term,Main,Other,Terminated,23,0.09,183.51,Error,EUR
POL00640,1734.95,452791,0.034,A,31,56,69,Female,Smoker,,Yes,Mixed,Short Term,,Endowment,Terminated,17,0.054,206.06,Error,INR
POL00641,3086.98,290186,0.047,B,33,54,71,Male,Unknown,,,Increasing,Undefined,Rider,ULIP,Terminated,5,0.101,490.2,Error,GBP
POL00642,1975.65,323398,0.022,,27,46,76,Male,Non-Smoker,Joint,Yes,Mixed,Undefined,Main,Term,New,21,0.069,399.52,Error,EUR
POL00643,1056.99,63939,0.029,C,41,31,61,Other,Unknown,,No,Increasing,Undefined,Main,Whole Life,Terminated,2,0.061,388.13,Error,USD
POL00644,2107.84,375899,0.04,B,58,40,71,Unknown,Unknown,,,Level,Long Term,,Other,Unknown,27,0.116,208.59,Error,INR
POL00645,1692.88,366885,0.042,D,,62,70,Female,Non-Smoker,,No,Mixed,Long Term,Rider,Other,New,11,0.146,230.05,Standard,GBP
POL00646,4079.76,349238,0.003,A,27,49,74,Female,Non-Smoker,Joint,No,Level,Short Term,,Other,Continuing,14,0.149,107.81,Special,USD
POL00647,1207.79,210947,0.014,,37,41,,Unknown,Non-Smoker,,,Mixed,Undefined,Main,Endowment,Unknown,24,0.106,289.07,Special,USD
POL00648,2903.95,133407,0.02,D,30,27,69,Female,Unknown,Joint,No,Mixed,Undefined,Main,Other,Unknown,5,0.149,408.41,Standard,GBP
POL00649,1153.94,87005,0.015,A,35,49,64,Male,Unknown,Single,Yes,Mixed,Long Term,Main,Other,Continuing,7,0.121,172.43,Special,INR
POL00650,4040.8,176621,0.034,,32,30,68,Female,Unknown,Joint,No,Mixed,Short Term,Rider,Whole Life,Continuing,14,0.149,404.09,Standard,GBP
POL00651,3867.27,420606,0.024,,,22,79,,Smoker,Single,No,Level,Undefined,,Endowment,New,18,0.15,436.98,Special,INR
POL00652,2725.74,304725,0.029,A,47,58,72,Other,Non-Smoker,Joint,Yes,Increasing,Short Term,Rider,Whole Life,Unknown,17,0.078,14.35,Error,INR
POL00653,3722.74,176473,0.002,D,37,999,65,Female,Smoker,Single,No,Mixed,Short Term,Main,Term,New,29,0.083,198.99,Special,USD
POL00654,1810.01,104239,0.018,D,30,63,64,,Non-Smoker,Joint,,Mixed,Undefined,,Other,Continuing,11,0.055,119.13,Error,INR
POL00655,2434.66,386467,0.026,C,38,36,73,Other,Unknown,Single,Yes,Level,Undefined,,Other,Continuing,8,0.065,184.75,Error,USD
POL00656,4821.38,363772,0.011,D,46,49,65,,Smoker,,,Increasing,Long Term,,Term,New,14,0.084,472.81,Special,GBP
POL00657,3660.93,311935,0.031,,25,48,66,,Smoker,Single,No,Mixed,Long Term,,Endowment,Terminated,15,0.068,387.94,Error,INR
POL00658,4900.45,370225,0.001,,44,25,67,Other,Smoker,,Yes,Mixed,Short Term,Main,ULIP,Terminated,16,0.08,423.89,Error,EUR
POL00659,4009.73,355191,0.029,B,38,57,72,Other,Non-Smoker,Joint,,Mixed,Short Term,Main,Other,Terminated,8,0.053,302.58,Standard,INR
POL00660,2980.6,323050,0.03,D,38,27,73,Other,Unknown,,Yes,Level,Undefined,Rider,Other,New,7,0.072,479.22,Special,EUR
POL00661,1550.38,368257,0.002,C,49,27,61,Male,Unknown,Single,,Mixed,Long Term,,ULIP,Unknown,16,0.071,211.73,Standard,USD
POL00662,1404.38,379296,0.01,,35,28,68,Unknown,Non-Smoker,Joint,No,Increasing,Short Term,Rider,Endowment,Continuing,5,0.098,354.91,Error,INR
POL00663,4079.44,221807,0.046,B,22,42,78,Other,Smoker,Joint,No,Mixed,Short Term,,Term,Unknown,27,0.1,369.77,Special,INR
POL00664,4773.8,375608,0.007,,30,48,78,Male,Non-Smoker,Joint,,Mixed,Short Term,,ULIP,Continuing,23,0.109,474.39,Standard,USD
POL00665,3443.63,162520,0.029,C,47,45,76,Unknown,Smoker,Single,Yes,Mixed,Long Term,Main,Whole Life,Unknown,4,0.112,298.6,Error,USD
POL00666,2872.25,105317,0.048,A,44,42,80,Other,Non-Smoker,Single,No,Level,Long Term,Rider,Whole Life,Continuing,10,0.15,284.61,Error,EUR
POL00667,3781.29,148631,0.045,C,44,34,77,Female,Unknown,,No,Mixed,Short Term,,Other,New,28,0.133,157.18,Standard,EUR
POL00668,3732.71,275881,0.01,B,28,40,71,Unknown,Non-Smoker,,Yes,Increasing,Long Term,,Whole Life,Terminated,6,0.077,11.56,Error,USD
POL00669,4004.68,82239,0.015,C,44,27,60,Male,Smoker,,,Increasing,Long Term,Rider,Other,Terminated,7,0.055,371.8,Standard,INR
POL00670,1282.83,393450,0.02,C,24,22,76,Male,Non-Smoker,Single,Yes,Level,Short Term,Main,ULIP,Continuing,18,0.141,369.69,Standard,USD
POL00671,4327.11,113475,0.007,B,50,57,79,Male,Smoker,,,Increasing,Long Term,,Whole Life,New,7,0.106,32.44,Error,INR
POL00672,4833.41,219627,0.011,C,54,21,75,Male,Smoker,Joint,No,Increasing,Long Term,Rider,Term,New,22,0.113,104.08,Error,INR
POL00673,2378.64,449559,0.007,D,54,63,80,Female,Smoker,Single,Yes,Level,Undefined,,Other,New,-1,0.061,302.8,Special,INR
POL00674,4817.58,389858,0.047,D,22,45,72,,Non-Smoker,,Yes,Increasing,Undefined,Main,Term,Unknown,22,0.148,139.1,Special,EUR
POL00675,2425.65,84545,0.018,D,20,22,74,Other,Unknown,Single,,Increasing,Long Term,Rider,ULIP,Terminated,21,0.061,458.35,Special,EUR
POL00676,3269.67,339017,0.032,,27,32,60,Male,Non-Smoker,Single,,Mixed,Undefined,Main,Whole Life,Continuing,11,0.112,327.57,Special,USD
POL00677,4437.41,348227,0.005,A,38,31,78,Unknown,Unknown,Single,,Mixed,Short Term,Rider,Endowment,New,28,0.1,248.29,Standard,USD
POL00678,2101.32,75669,0.013,D,45,30,66,Unknown,Unknown,Joint,No,Level,Undefined,,Other,New,15,0.075,78.06,Error,EUR
POL00679,3728.29,149728,0.039,C,26,37,70,Female,Unknown,Single,,Increasing,Short Term,Rider,Endowment,Terminated,17,0.08,197.71,Standard,USD
POL00680,1054.37,337507,0.042,C,24,26,65,Other,Unknown,Joint,,Mixed,Undefined,Rider,Endowment,Continuing,24,0.139,281.12,Special,INR
POL00681,2941.07,232025,0.026,D,37,61,,Female,Unknown,,,Level,Undefined,Main,ULIP,Terminated,21,0.142,371.09,Error,USD
POL00682,2406.82,395661,0.027,,25,30,76,Male,Smoker,Single,,Mixed,Long Term,,Term,Terminated,4,0.127,271.48,Special,USD
POL00683,166095.5,337052,0.032,C,51,47,72,,Non-Smoker,Single,Yes,Level,Undefined,Main,Term,New,26,0.136,386.95,Special,EUR
POL00684,4075.08,455634,0.007,C,48,63,66,,Unknown,Joint,No,Level,Short Term,Rider,Other,Unknown,19,0.142,203.17,Standard,GBP
POL00685,2036.03,104619,0.006,A,20,39,72,,Smoker,Single,,Increasing,Short Term,Main,ULIP,Unknown,1,0.134,108.4,Special,GBP
POL00686,4115.89,148037,0.019,C,53,40,78,Male,Non-Smoker,,Yes,Level,Long Term,,Other,Terminated,24,0.148,425.59,Standard,USD
POL00687,4906.69,258647,0.006,A,25,61,76,,Unknown,Joint,Yes,Mixed,Long Term,Rider,Term,Terminated,5,0.102,377.72,Error,USD
POL00688,2076.58,267040,0.037,C,27,54,75,Unknown,Non-Smoker,,No,Mixed,Short Term,,Term,Unknown,22,0.08,48.34,Standard,GBP
POL00689,2220.93,493315,0.034,B,59,30,75,Female,Non-Smoker,Joint,,Mixed,Undefined,Rider,Term,Continuing,3,0.139,80.34,Special,GBP
POL00690,4796.6,93592,0.038,,47,57,63,Male,Non-Smoker,Joint,,Mixed,Short Term,Main,Endowment,New,13,0.085,419.92,Error,INR
POL00691,1476.44,485329,0.024,B,29,56,67,Female,Non-Smoker,Single,,Level,Short Term,,Other,Unknown,22,0.071,65.18,Error,EUR
POL00692,3842.11,356756,0.032,,57,30,68,Other,Unknown,Joint,No,Level,Long Term,Main,Term,Unknown,17,0.064,48.34,Special,INR
POL00693,4990.56,58996,0.01,,27,57,76,Other,Unknown,Joint,Yes,Level,Long Term,Rider,Term,Unknown,2,0.062,135.09,Error,USD
POL00694,3058.95,325410,0.034,B,35,36,69,Male,Smoker,Single,No,Increasing,Undefined,Main,ULIP,Terminated,25,0.147,205.43,Standard,USD
POL00695,3434.23,125002,0.011,D,23,51,76,,Smoker,,Yes,Mixed,Undefined,Main,Endowment,Terminated,15,0.081,428.11,Error,USD
POL00696,2687.06,185885,0.042,B,23,59,62,Male,Non-Smoker,Joint,Yes,Level,Short Term,Main,Endowment,Terminated,24,0.139,62.68,Special,GBP
POL00697,2720.47,243819,0.02,A,43,39,63,Unknown,Unknown,Joint,,Mixed,Undefined,,Other,New,25,0.109,98.69,Standard,USD
POL00698,2146.04,122760,0.035,B,59,27,60,Female,Non-Smoker,Single,Yes,Increasing,Short Term,,Other,Continuing,20,0.052,456.14,Standard,GBP
POL00699,1699.8,113412,0.027,C,35,25,78,Female,Smoker,,,Increasing,Undefined,,Other,Terminated,9,0.067,59.15,Standard,INR
POL00700,2369.19,215276,0.033,,36,50,78,Male,Smoker,Joint,,Level,Long Term,Main,ULIP,Unknown,11,0.135,148.36,Special,INR
POL00701,4184.74,86624,0.032,C,21,51,67,Male,Smoker,Single,No,Mixed,Short Term,,ULIP,Unknown,7,0.123,465.54,Error,GBP
POL00702,3389.95,342184,0.03,,21,54,72,Other,Unknown,Single,,Increasing,Long Term,Main,Other,New,14,0.103,7.4,Special,EUR
POL00703,3521.67,357524,0.047,D,30,65,67,Female,Smoker,,,Mixed,Short Term,,Endowment,Terminated,14,0.095,325.63,Standard,INR
POL00704,2919.45,52765,0.006,B,30,37,,,Smoker,Joint,Yes,Mixed,Long Term,,Term,Unknown,24,0.06,55.96,Special,USD
POL00705,1284.35,233928,0.012,D,57,30,77,Other,Smoker,Single,,Mixed,Long Term,,ULIP,Terminated,28,0.101,224.48,Special,USD
POL00706,4750.13,424926,0.016,D,46,62,67,Other,Non-Smoker,,No,Increasing,Short Term,,ULIP,New,27,0.088,236.66,Special,EUR
POL00707,4853.01,296503,0.001,D,41,23,75,Other,Non-Smoker,,Yes,Level,Short Term,,Other,New,10,0.095,234.69,Error,USD
POL00708,2955.47,328348,0.027,D,23,999,79,Male,Smoker,Single,Yes,Level,Short Term,,Endowment,Continuing,1,0.12,389.38,Standard,EUR
POL00709,2335.46,216790,0.01,B,41,46,80,Other,Smoker,,No,Level,Short Term,Main,Whole Life,New,1,0.139,461.69,Special,GBP
POL00710,1930.4,244690,0.014,B,47,62,73,Other,Smoker,Joint,No,Mixed,Long Term,Rider,Whole Life,Terminated,18,0.13,282.11,Standard,INR
POL00711,2923.4,384571,0.022,C,56,52,60,Male,Unknown,,Yes,Level,Short Term,,Term,Continuing,3,0.056,149.44,Special,GBP
POL00712,1110.64,289403,0.041,C,42,25,66,Other,Smoker,Single,,Level,Short Term,Main,Endowment,New,28,0.118,406.03,Special,EUR
POL00713,1241.46,398689,0.003,C,29,60,76,Other,Smoker,Single,No,Mixed,Undefined,,Term,Unknown,1,0.112,287.89,Special,USD
POL00714,4527.99,497834,0.039,C,56,42,64,Female,Non-Smoker,,No,Increasing,Long Term,Rider,ULIP,New,19,0.063,374.64,Standard,USD
POL00715,2586.27,82261,0.01,D,53,29,72,Male,Non-Smoker,,,Increasing,Short Term,,Endowment,New,30,0.061,83.63,Standard,EUR
POL00716,2544,188654,0.044,D,52,47,67,Male,Non-Smoker,,,Mixed,Long Term,Rider,Other,Unknown,14,0.062,475.29,Special,USD
POL00717,2086.17,325081,0.022,A,25,64,71,Unknown,Non-Smoker,Joint,,Level,Short Term,Rider,ULIP,New,23,0.103,194.6,Standard,INR
POL00718,1320.18,64496,0.043,B,52,35,70,,Unknown,Single,No,Increasing,Long Term,,Other,Unknown,25,0.072,227.89,Error,EUR
POL00719,4956.1,199282,0.043,,52,31,77,Unknown,Non-Smoker,,,Increasing,Short Term,Main,Other,New,16,0.081,481.74,Special,EUR
POL00720,1758.33,88507,0.01,,47,39,80,Male,Smoker,Single,,Increasing,Long Term,Main,Term,New,30,0.071,392.69,Special,USD
POL00721,4971.51,274773,0.009,,28,34,69,Other,Unknown,,Yes,Level,Short Term,,Whole Life,New,26,0.068,467.74,Standard,GBP
POL00722,4978.02,275393,0.008,C,48,46,77,Male,Unknown,Single,Yes,Increasing,Undefined,,Other,Continuing,28,0.105,460.38,Standard,INR
POL00723,1721.99,208888,0.043,A,24,55,67,Unknown,Unknown,Single,Yes,Increasing,Long Term,Main,Endowment,Terminated,10,0.057,122.44,Special,USD
POL00724,1397.35,287388,0.004,B,45,33,68,Unknown,Smoker,Single,No,Level,Short Term,Main,Term,Unknown,17,0.13,421.28,Error,USD
POL00725,3006.06,415258,0.024,A,38,47,63,Male,Non-Smoker,,,Mixed,Long Term,,ULIP,Unknown,-1,0.06,465.82,Standard,GBP
POL00726,3459.74,126438,0.033,B,32,40,67,Other,Unknown,Joint,,Increasing,Short Term,Main,Endowment,Unknown,22,0.088,346.73,Standard,GBP
